image,text,confidence,bbox_tl,bbox_tr,bbox_br,bbox_bl
0124.jpg,KUNDGEBUNG,0.8864,"[496, 892]","[1012, 892]","[1012, 968]","[496, 968]"
0124.jpg,8.30 Uhr vor dem Abgeordnetenhaus Berlin,0.7418,"[52, 962]","[1010, 962]","[1010, 1018]","[52, 1018]"
0130.jpg,repa _,0.6368,"[696, 49]","[1018, 49]","[1018, 199]","[696, 199]"
0130.jpg,Netzwerk,0.9999,"[710, 152]","[802, 152]","[802, 176]","[710, 176]"
0130.jpg,Qualitätsreparatur,0.7415,"[829, 148]","[994, 148]","[994, 179]","[829, 179]"
0130.jpg,Reparaturtag,1.0,"[70, 306]","[945, 306]","[945, 467]","[70, 467]"
0130.jpg,in der Nochlyall,0.4503,"[68, 456]","[730, 456]","[730, 554]","[68, 554]"
0130.jpg,19. Oktober 2024,0.9187,"[70, 620]","[782, 620]","[782, 717]","[70, 717]"
0130.jpg,14-18 Uhr,0.9853,"[70, 733]","[487, 733]","[487, 823]","[70, 823]"
0130.jpg,NOCH,0.9912,"[82.9127277988578, 60.27709285577387]","[299.4020152416672, 41.96517375091645]","[300.0872722011422, 112.72290714422613]","[84.5979847583328, 130.03482624908355]"
0130.jpg,MALL,0.9824,"[90.67994083773704, 116.34380476453221]","[306.38351718977026, 95.92044257914105]","[308.32005916226296, 164.65619523546778]","[92.61648281022975, 185.07955742085895]"
0130.jpg,NEU,0.8032,"[257.3358994113243, 169.50384911698646]","[307.5406699665592, 164.40469560239305]","[309.6641005886757, 189.49615088301354]","[259.4593300334408, 194.59530439760695]"
0130.jpg,AUSSER,0.9944,"[170.2562854188427, 178.5587995863798]","[259.79916670816124, 170.92080319685348]","[261.7437145811573, 197.4412004136202]","[171.20083329183873, 205.07919680314652]"
0130.jpg,ALLES,0.9508,"[98.98198161801106, 189.78017977981216]","[171.6664095022255, 179.625132600415]","[174.01801838198892, 205.21982022018784]","[102.33359049777452, 215.374867399585]"
0130.jpg,Save,1.0,"[819.0237203470788, 734.0684144642591]","[950.8795190256791, 762.7068573260002]","[935.9762796529212, 818.9315855357409]","[804.1204809743209, 790.2931426739998]"
0130.jpg,the,1.0,"[945.9815420665362, 755.074486052446]","[1046.6407830863536, 776.7864056378821]","[1032.0184579334639, 836.925513947554]","[931.3592169136464, 815.2135943621179]"
0130.jpg,date!,0.7341,"[852.0868184120003, 805.0598199312022]","[993.8968335081076, 836.802633071509]","[977.9131815879997, 894.9401800687978]","[836.1031664918924, 864.197366928491]"
0130.jpg,a,0.4182,"[817, 746]","[1047, 746]","[1047, 830]","[817, 830]"
0130.jpg,30,0.6186,"[0, 901]","[177, 901]","[177, 1033]","[0, 1033]"
0086.jpg,6,0.5723,"[24, 162]","[54, 162]","[54, 260]","[24, 260]"
0086.jpg,nächste Kundgebung:,0.9995,"[406, 353]","[882, 353]","[882, 405]","[406, 405]"
0086.jpg,|,0.6204,"[25, 375]","[43, 375]","[43, 613]","[25, 613]"
0086.jpg,SAMSTAG,0.9999,"[700, 486]","[884, 486]","[884, 536]","[700, 536]"
0086.jpg,Uhr,0.6381,"[795, 401]","[891, 401]","[891, 489]","[795, 489]"
0086.jpg,ST7FTSPLATZ Kaiserslautern,0.5393,"[389, 533]","[887, 533]","[887, 623]","[389, 623]"
0086.jpg,2,0.4438,"[24, 258]","[54, 258]","[54, 354]","[24, 354]"
0086.jpg,3,0.6477,"[200, 450]","[328, 450]","[328, 594]","[200, 594]"
0086.jpg,1,0.7678,"[22, 505]","[47, 505]","[47, 614]","[22, 614]"
0086.jpg,1,0.4548,"[22, 28]","[54, 28]","[54, 259]","[22, 259]"
0086.jpg,8,0.483,"[23, 374]","[43, 374]","[43, 431]","[23, 431]"
0086.jpg,08.084618 Uhe,0.8636,"[392, 394]","[896, 394]","[896, 542]","[392, 542]"
0086.jpg,5/8,0.7507,"[758, 362]","[804, 362]","[804, 394]","[758, 394]"
0086.jpg,6,0.8813,"[852, 492]","[882, 492]","[882, 530]","[852, 530]"
0079.jpg,Rote Falne Gruppe,0.583,"[22, 34]","[140, 34]","[140, 58]","[22, 58]"
0079.jpg,Rotefahhe eu,0.7869,"[316, 84]","[402, 84]","[402, 108]","[316, 108]"
0079.jpg,Breites Bündnis der,0.9796,"[108, 124]","[338, 124]","[338, 154]","[108, 154]"
0079.jpg,Sofortige Rücknahme,0.9903,"[32, 185]","[414, 185]","[414, 238]","[32, 238]"
0079.jpg,aller Einschränkungen,0.9961,"[20, 223]","[423, 223]","[423, 284]","[20, 284]"
0079.jpg,der Grundrechtel,0.9152,"[71, 275]","[375, 275]","[375, 317]","[71, 317]"
0079.jpg,Samstag 11. Juli 2020,0.9325,"[74, 337]","[373, 337]","[373, 377]","[74, 377]"
0079.jpg,HAMBURG,1.0,"[121, 371]","[325, 371]","[325, 415]","[121, 415]"
0079.jpg,15 Uhr Jungfernstieg,0.9889,"[81, 413]","[365, 413]","[365, 453]","[81, 453]"
0079.jpg,Aktionsprogramm in der kapitalistischen Krise,0.6098,"[144, 674]","[575, 674]","[575, 718]","[144, 718]"
0079.jpg,aller,1.0,"[25, 235]","[113, 235]","[113, 273]","[25, 273]"
0079.jpg,Einschränkungen,0.935,"[111, 227]","[422, 227]","[422, 283]","[111, 283]"
0079.jpg,"Fkiedew, Fkeiheit, Bkot",0.5984,"[129, 608]","[596, 608]","[596, 682]","[129, 682]"
0079.jpg,wike,0.7463,"[459.4222912360003, 540.2111456180002]","[519.4474885996536, 514.8361732736186]","[533.5777087639997, 548.7888543819998]","[473.5525114003464, 574.1638267263814]"
0079.jpg,ShQuss ,0.5317,"[369.46446609406723, 564.4644660940672]","[474.1160639295765, 540.1613352209818]","[482.53553390593277, 581.5355339059328]","[378.8839360704235, 605.8386647790182]"
0079.jpg,Samstag 11.,0.9135,"[75, 335]","[251, 335]","[251, 377]","[75, 377]"
0079.jpg,2020,0.9995,"[300, 340]","[372, 340]","[372, 370]","[300, 370]"
0079.jpg,Juli,1.0,"[245.4050955543422, 340.33171977498705]","[300.20817244136157, 335.61093541600735]","[301.5949044456578, 370.66828022501295]","[246.79182755863843, 375.38906458399265]"
0079.jpg,'diesem,0.4127,"[508.28609323645895, 517.5144372945836]","[598.1689033472273, 489.55908796227084]","[607.713906763541, 524.4855627054164]","[517.8310966527727, 551.4409120377292]"
0079.jpg,Demokratiebewegung:,0.9986,"[97, 151]","[353, 151]","[353, 187]","[97, 187]"
0079.jpg,Qie Oote Salne,0.5632,"[182, 10]","[546, 10]","[546, 66]","[182, 66]"
0040.jpeg,SOLI-FESTIVAL,0.9925,"[57, 44]","[503, 44]","[503, 154]","[57, 154]"
0040.jpeg,"März 2025, 12",0.988,"[285, 117]","[487, 117]","[487, 162]","[285, 162]"
0040.jpeg,1,1.0,"[254, 138]","[278, 138]","[278, 162]","[254, 162]"
0040.jpeg,STIMMEN,0.8943,"[62, 264]","[596, 264]","[596, 366]","[62, 366]"
0040.jpeg,HOREN/,0.5224,"[62, 420]","[617, 420]","[617, 579]","[62, 579]"
0040.jpeg,Mühlstrasse,0.8026,"[63, 1189]","[227, 1189]","[227, 1225]","[63, 1225]"
0040.jpeg,44,0.4896,"[238, 1194]","[270, 1194]","[270, 1220]","[238, 1220]"
0040.jpeg,AMNESTY,0.9864,"[368, 1162]","[538, 1162]","[538, 1216]","[368, 1216]"
0040.jpeg,50710,0.52,"[65, 1223]","[105, 1223]","[105, 1239]","[65, 1239]"
0040.jpeg,0 Uhr,0.9963,"[501.13701426866953, 108.46032711047206]","[591.5510181257957, 98.15873134218]","[593.8629857313305, 134.53967288952794]","[503.44898187420426, 143.84126865782]"
0040.jpeg,"2025, 12",0.9363,"[365, 117]","[491, 117]","[491, 157]","[365, 157]"
0040.jpeg,UNSERE,0.566,"[65, 191]","[437, 191]","[437, 281]","[65, 281]"
0040.jpeg,SOLL MAN,0.6966,"[63, 359]","[507, 359]","[507, 443]","[63, 443]"
0040.jpeg,e.V,0.952,"[286, 1192]","[342, 1192]","[342, 1222]","[286, 1222]"
0040.jpeg,Soziokulturelles Stadtteilzentrum Leipzig,0.7196,"[61, 1221]","[343, 1221]","[343, 1241]","[61, 1241]"
0040.jpeg,INTERNATIONAL,0.9987,"[368, 1210]","[534, 1210]","[534, 1242]","[368, 1242]"
0040.jpeg,März,1.0,"[285.4050955543422, 127.33171977498706]","[368.5681431041211, 121.19214082724532]","[369.5949044456578, 157.66828022501295]","[286.4318568958789, 162.8078591727547]"
0051.jpg,2912 2023,0.478,"[390, 574]","[670, 574]","[670, 622]","[390, 622]"
0051.jpg,BLANK,0.9806,"[574, 622]","[742, 622]","[742, 664]","[574, 664]"
0051.jpg,MIT,0.4004,"[267, 959]","[355, 959]","[355, 995]","[267, 995]"
0051.jpg,bEweGunGs,0.7441,"[238, 323]","[831, 323]","[831, 419]","[238, 419]"
0051.jpg,FREIHEIT #23,0.5081,"[237, 399]","[834, 399]","[834, 498]","[237, 498]"
0051.jpg,SOLIPARTY,0.8372,"[231, 913]","[483, 913]","[483, 949]","[231, 949]"
0051.jpg,FÜR,0.9998,"[496, 907]","[589, 907]","[589, 949]","[496, 949]"
0051.jpg,MENSCHEN,0.9946,"[602, 913]","[848, 913]","[848, 949]","[602, 949]"
0051.jpg,FLUCHTGESCHICHTE,0.966,"[369, 957]","[815, 957]","[815, 995]","[369, 995]"
0051.jpg,U/ABOUT,0.4885,"[322, 622]","[558, 622]","[558, 664]","[322, 664]"
0051.jpg,IABOUT BLANK,0.6582,"[365, 623]","[741, 623]","[741, 667]","[365, 667]"
0051.jpg,SOLIPARTY FÜR,0.8471,"[231, 907]","[587, 907]","[587, 949]","[231, 949]"
0051.jpg,FREIHEIT,0.9751,"[236, 400]","[665, 400]","[665, 493]","[236, 493]"
0051.jpg,#23,0.93,"[681, 427]","[829, 427]","[829, 493]","[681, 493]"
0047.jpg,JAHRE,0.8354,"[301, 123]","[501, 123]","[501, 183]","[301, 183]"
0047.jpg,JUBILÄUMSSHOW,0.8729,"[70, 179]","[643, 179]","[643, 251]","[70, 251]"
0047.jpg,FRENT,0.4681,"[183, 340]","[544, 340]","[544, 448]","[183, 448]"
0047.jpg,Berlin,0.6699,"[320, 676]","[406, 676]","[406, 704]","[320, 704]"
0047.jpg,UBER EATS MUSIC HALL,0.9044,"[38, 728]","[684, 728]","[684, 800]","[38, 800]"
0047.jpg,"BERLIN,",0.6849,"[105, 793]","[301, 793]","[301, 853]","[105, 853]"
0047.jpg,28,0.9995,"[322, 798]","[390, 798]","[390, 848]","[322, 848]"
0047.jpg,"9,2024",0.8527,"[434, 796]","[616, 796]","[616, 852]","[434, 852]"
0047.jpg,15,0.9999,"[223.79040365394312, 116.1053008274758]","[301.0727130007703, 126.5183112128917]","[291.20959634605686, 186.89469917252418]","[213.92728699922972, 176.48168878710828]"
0047.jpg,EINLASS; 18.J0 VHR,0.4168,"[254, 848]","[472, 848]","[472, 878]","[254, 878]"
0047.jpg,15 YAHRE,0.4935,"[221, 121]","[501, 121]","[501, 183]","[221, 183]"
0047.jpg,GOluzsGHe,0.4805,"[30, 248]","[697, 248]","[697, 365]","[30, 365]"
0047.jpg,Jiersecker,0.443,"[197, 617]","[541, 617]","[541, 679]","[197, 679]"
0047.jpg,28.09.2024,0.9303,"[319, 793]","[617, 793]","[617, 853]","[319, 853]"
0053.jpg,EREEDOM,0.441,"[828, 710]","[1044, 710]","[1044, 758]","[828, 758]"
0053.jpg,RALLY FOR,0.8326,"[825, 744]","[1042, 744]","[1042, 795]","[825, 795]"
0053.jpg,IrA ],0.4338,"[825, 785]","[1053, 785]","[1053, 871]","[825, 871]"
0053.jpg,"OCTOBER 22,3 PM",0.9975,"[720, 900]","[1044, 900]","[1044, 952]","[720, 952]"
0053.jpg,BERLIN; GERMANY,0.6985,"[679, 949]","[1046, 949]","[1046, 998]","[679, 998]"
0053.jpg,Start,0.5768,"[696, 998]","[776, 998]","[776, 1030]","[696, 1030]"
0053.jpg,Großer Stern,0.9992,"[858, 998]","[1044, 998]","[1044, 1030]","[858, 1030]"
0053.jpg,IRANIANGERMANS FOR JUSTICE AND HUMAN RIGHTS,0.8545,"[535, 1313]","[1036, 1313]","[1036, 1340]","[535, 1340]"
0053.jpg,point:,0.9999,"[767.4050955543422, 999.331719774987]","[859.5863087246329, 992.228449907109]","[860.5949044456578, 1029.668280225013]","[769.4136912753671, 1036.771550092891]"
0053.jpg,couE,0.4069,"[566, 515]","[1057, 515]","[1057, 700]","[566, 700]"
0053.jpg,Start point: Großer Stern,0.5356,"[695, 997]","[1043, 997]","[1043, 1035]","[695, 1035]"
0053.jpg,WoMAN,0.792,"[158.9719194937464, 387.5522631393689]","[281.7206208853253, 375.5313338610558]","[284.02808050625356, 411.4477368606311]","[160.2793791146747, 423.4686661389442]"
0053.jpg,Jusnee,0.4273,"[327.9230769230769, 337.61538461538464]","[519.1470388875855, 310.40558278168214]","[525.0769230769231, 376.38461538461536]","[333.85296111241445, 403.59441721831786]"
0053.jpg,THE,0.4986,"[683, 71]","[1049, 71]","[1049, 229]","[683, 229]"
0053.jpg,IRANIA,0.7138,"[535, 1317]","[607, 1317]","[607, 1337]","[535, 1337]"
0053.jpg,A,0.5426,"[663, 399]","[909, 399]","[909, 535]","[663, 535]"
0053.jpg,5,0.9717,"[910, 223]","[1050, 223]","[1050, 530]","[910, 530]"
0053.jpg,UNDER,0.5443,"[603, 747]","[764, 747]","[764, 807]","[603, 807]"
0053.jpg,T,0.805,"[656, 216]","[1054, 216]","[1054, 412]","[656, 412]"
0053.jpg,axsa,0.8432,"[480, 382]","[633, 382]","[633, 447]","[480, 447]"
0053.jpg,"""52",0.4322,"[654, 76]","[1064, 76]","[1064, 418]","[654, 418]"
0037.jpeg,Freiheit FÜR NanUK:,0.4002,"[68, 284]","[472, 284]","[472, 334]","[68, 334]"
0037.jpeg,ANTIFAS NACH UNGARN!,0.4016,"[48, 366]","[502, 366]","[502, 416]","[48, 416]"
0037.jpeg,"46, M",0.6237,"[53, 425]","[303, 425]","[303, 540]","[53, 540]"
0037.jpeg,"""7",0.5864,"[375, 437]","[473, 437]","[473, 525]","[375, 525]"
0037.jpeg,ANTIYAS,0.7412,"[38, 108]","[486, 108]","[486, 236]","[38, 236]"
0037.jpeg,BASC NEWS,0.5023,"[329, 557]","[409, 557]","[409, 575]","[329, 575]"
0037.jpeg,16 MaRZ,0.4011,"[46, 403]","[491, 403]","[491, 542]","[46, 542]"
0037.jpeg,FREE All,0.4362,"[71, 9]","[489, 9]","[489, 122]","[71, 122]"
0037.jpeg,09,0.4228,"[149, 569]","[262, 569]","[262, 643]","[149, 643]"
0037.jpeg,Keine AuslieferungVon,0.4262,"[40, 326]","[510, 326]","[510, 376]","[40, 376]"
0037.jpeg,DEMO,0.8223,"[372, 528]","[442, 528]","[442, 558]","[372, 558]"
0037.jpeg,"""",0.4981,"[312.6650450053942, 12.038774092780304]","[481.3211836632443, -16.554152081503606]","[511.3349549946058, 229.9612259072197]","[343.6788163367557, 257.5541520815036]"
0133.jpg,KUNDGEBUNG,0.9783,"[71, 50]","[372, 50]","[372, 150]","[71, 150]"
0133.jpg,DR.,0.8158,"[447, 43]","[521, 43]","[521, 111]","[447, 111]"
0133.jpg,WEBER,0.9989,"[520, 25]","[690, 25]","[690, 110]","[520, 110]"
0133.jpg,MARBURC],0.7993,"[69, 173]","[712, 173]","[712, 401]","[69, 401]"
0133.jpg,ARZTE FÜR AUFKLARUNG,0.448,"[74, 444]","[595, 444]","[595, 567]","[74, 567]"
0133.jpg,MIT,0.5658,"[363.572320221216, 54.147137061836766]","[448.2680368629481, 48.39046774492037]","[449.427679778784, 115.85286293816324]","[365.7319631370519, 120.60953225507963]"
0133.jpg,"SAMSTAG 05.09.2020,",0.6618,"[73, 123]","[570, 123]","[570, 238]","[73, 238]"
0133.jpg,ERWIN-PISCATOR-HAUS,0.8979,"[71, 335]","[698, 335]","[698, 480]","[71, 480]"
0133.jpg,14.30,0.9113,"[547.3005628453517, 123.18258908861759]","[684.9285467122534, 115.00059498723586]","[685.6994371546483, 184.8174109113824]","[548.0714532877466, 193.99940501276416]"
0133.jpg,DR WEBER,0.9534,"[447, 24]","[690, 24]","[690, 113]","[447, 113]"
0133.jpg,"SaMSTAC 05.09.2020,14,30",0.6041,"[74, 113]","[695, 113]","[695, 240]","[74, 240]"
0133.jpg,"05.09.2020,14.30",0.8594,"[287, 115]","[693, 115]","[693, 217]","[287, 217]"
0133.jpg,SAMSTAG,0.9932,"[82.85884908971124, 166.29185672296046]","[293.4538832385473, 151.094896789079]","[293.14115091028873, 217.70814327703954]","[83.5461167614527, 232.905103210921]"
0132.jpg,DIE CDU IST KEIN GRUND ZUM FEIERN,0.7549,"[178, 47]","[894, 47]","[894, 95]","[178, 95]"
0132.jpg,ANTIFA,0.7067,"[115, 517]","[967, 517]","[967, 860]","[115, 860]"
0132.jpg,23,0.9993,"[238, 872]","[318, 872]","[318, 928]","[238, 928]"
0132.jpg,FEBRUAR,0.9969,"[342, 867]","[604, 867]","[604, 929]","[342, 929]"
0132.jpg,8UHR,0.9958,"[649, 869]","[837, 869]","[837, 929]","[649, 929]"
0132.jpg,KONRAD ADENAUERIHAUS,0.6298,"[155, 937]","[919, 937]","[919, 999]","[155, 999]"
0132.jpg,Sea-Watch org,0.9742,"[430, 1229]","[651, 1229]","[651, 1271]","[430, 1271]"
0132.jpg,SoS,0.4113,"[300, 197]","[763, 197]","[763, 526]","[300, 526]"
0132.jpg,FEBRUAR .18 UHR,0.9907,"[343, 869]","[835, 869]","[835, 929]","[343, 929]"
0132.jpg,23. FEBRUAR,0.9778,"[239, 869]","[599, 869]","[599, 931]","[239, 931]"
0132.jpg,23. FEBRUAR .18 UHR,0.9921,"[235, 867]","[835, 867]","[835, 932]","[235, 932]"
0091.jpg,Bilre & Rock Festial,0.4483,"[248, 30]","[693, 30]","[693, 132]","[248, 132]"
0091.jpg,27,1.0,"[93, 69]","[235, 69]","[235, 201]","[93, 201]"
0091.jpg,0,0.9937,"[219, 143]","[259, 143]","[259, 183]","[219, 183]"
0091.jpg,iml?,0.7815,"[255, 103]","[510, 103]","[510, 189]","[255, 189]"
0091.jpg,@ [ @,0.9188,"[514, 104]","[672, 104]","[672, 154]","[514, 154]"
0091.jpg,110,0.455,"[242, 182]","[336, 182]","[336, 232]","[242, 232]"
0091.jpg,Auguse_,0.4484,"[337, 160]","[548, 160]","[548, 237]","[337, 237]"
0091.jpg,2024,0.9615,"[542, 151]","[694, 151]","[694, 214]","[542, 214]"
0091.jpg,'0,0.9603,"[627, 261]","[667, 261]","[667, 311]","[627, 311]"
0091.jpg,o5,0.5003,"[216, 114]","[362, 114]","[362, 186]","[216, 186]"
0091.jpg,chen,0.6193,"[295, 165]","[333, 165]","[333, 179]","[295, 179]"
0091.jpg,cottbl,0.6479,"[337, 163]","[377, 163]","[377, 177]","[337, 177]"
0091.jpg,mperg,0.8294,"[348, 94]","[683, 94]","[683, 171]","[348, 171]"
0091.jpg,Votsch,0.9859,"[425, 155]","[477, 155]","[477, 169]","[425, 169]"
0091.jpg,08.,0.997,"[107, 190]","[202, 190]","[202, 242]","[107, 242]"
0091.jpg,'17 August,0.8237,"[240, 162]","[546, 162]","[546, 237]","[240, 237]"
0091.jpg,Immer,0.9084,"[454, 212]","[499, 212]","[499, 226]","[454, 226]"
0091.jpg,Augus,0.9354,"[545, 207]","[587, 207]","[587, 219]","[545, 219]"
0091.jpg,Infos: brf-lmbergde,0.9146,"[7, 323]","[261, 323]","[261, 359]","[7, 359]"
0091.jpg,NOBODY,0.991,"[354, 298]","[500, 298]","[500, 346]","[354, 346]"
0091.jpg,BANKERS,0.562,"[481.3756770666054, 228.0656822130455]","[580.9976958521946, 252.88244329991394]","[573.6243229333945, 280.9343177869545]","[473.0023041478054, 257.1175567000861]"
0091.jpg,BLIND,0.9963,"[401.05825797292727, 256.41165159458546]","[473.45769576155715, 235.27961296691]","[480.94174202707273, 259.58834840541454]","[408.54230423844285, 280.72038703309]"
0091.jpg,Liperg,0.7152,"[255, 93]","[685, 93]","[685, 182]","[255, 182]"
0091.jpg,am 2,0.87,"[503, 209]","[543, 209]","[543, 223]","[503, 223]"
0091.jpg,Wochenende,0.9839,"[597, 197]","[683, 197]","[683, 217]","[597, 217]"
0091.jpg,mil,0.8461,"[49, 19]","[73, 19]","[73, 35]","[49, 35]"
0091.jpg,Bike,0.9157,"[248, 59]","[361, 59]","[361, 131]","[248, 131]"
0091.jpg,n,0.6161,"[398, 160]","[420, 160]","[420, 168]","[398, 168]"
0091.jpg,Rock Fesdiva],0.4259,"[390, 31]","[692, 31]","[692, 122]","[390, 122]"
0091.jpg,@,0.4435,"[100, 32]","[128, 32]","[128, 66]","[100, 66]"
0042.jpg,BRS)DI,0.4386,"[670, 185]","[898, 185]","[898, 288]","[670, 288]"
0042.jpg,5,0.7599,"[885, 317]","[929, 317]","[929, 369]","[885, 369]"
0042.jpg,DIE,0.4142,"[333, 355]","[449, 355]","[449, 421]","[333, 421]"
0042.jpg,24,0.8264,"[352, 656]","[410, 656]","[410, 706]","[352, 706]"
0042.jpg,"23,82",0.7094,"[854, 970]","[1004, 970]","[1004, 1050]","[854, 1050]"
0042.jpg,Bavszes,0.608,"[237.64001271996185, 164.82402035193894]","[492.1858352494898, 72.27857326854482]","[520.3599872800381, 169.17597964806106]","[266.8141647505102, 261.7214267314552]"
0042.jpg,8RaSS RIOT,0.464,"[333.0496280979001, 195.00496280979002]","[724.3253988615106, 123.38933024582181]","[737.9503719020998, 197.99503719020998]","[346.67460113848944, 269.6106697541782]"
0042.jpg,3 0245,0.6074,"[404.7125353714373, 638.4275212228624]","[501.67772552579544, 605.612621226241]","[515.2874646285627, 649.5724787771376]","[418.32227447420456, 682.387378773759]"
0042.jpg,0,0.7767,"[877, 395]","[913, 395]","[913, 435]","[877, 435]"
0042.jpg,82,0.9218,"[930, 964]","[1002, 964]","[1002, 1036]","[930, 1036]"
0042.jpg,MIEKE,0.6047,"[498.3155250617765, 401.40968019768474]","[697.7787876876326, 369.4733608371403]","[705.6844749382235, 450.59031980231526]","[505.22121231236736, 481.5266391628597]"
0042.jpg,MARKGRA FEXPRMM,0.4746,"[116.72542213401374, 757.1369418164631]","[356.11969100191175, 670.8712999432762]","[369.27457786598626, 722.8630581835369]","[129.88030899808825, 809.1287000567238]"
0042.jpg,"93,",0.5431,"[303, 1149]","[429, 1149]","[429, 1209]","[303, 1209]"
0042.jpg,8R9,0.8666,"[345.4701778718653, 200.41053361559588]","[492.7362590055862, 177.68458407454634]","[498.5298221281347, 245.58946638440412]","[351.2637409944138, 268.31541592545364]"
0042.jpg,36,0.7047,"[876, 936]","[946, 936]","[946, 992]","[876, 992]"
0042.jpg,8,0.9071,"[254, 160]","[332, 160]","[332, 240]","[254, 240]"
0042.jpg,Gxa,0.4687,"[329.12649295349735, 267.2553746325904]","[454.0405225342185, 256.46275707455675]","[455.87350704650265, 316.7446253674096]","[330.9594774657815, 328.53724292544325]"
0042.jpg,2,0.6309,"[685, 323]","[723, 323]","[723, 365]","[685, 365]"
0081.jpg,WELCoM,0.6089,"[629, 135]","[1007, 135]","[1007, 225]","[629, 225]"
0081.jpg,T0,0.9405,"[682, 247]","[832, 247]","[832, 348]","[682, 348]"
0081.jpg,Kreativ-Mobil,0.5207,"[320, 814]","[470, 814]","[470, 838]","[320, 838]"
0081.jpg,Musik,0.8913,"[76, 850]","[144, 850]","[144, 874]","[76, 874]"
0081.jpg,Kuchen,0.5179,"[372, 862]","[452, 862]","[452, 886]","[372, 886]"
0081.jpg,74=19 Uhr,0.7005,"[624, 852]","[842, 852]","[842, 900]","[624, 900]"
0081.jpg,DJ=,0.5178,"[46, 884]","[96, 884]","[96, 908]","[46, 908]"
0081.jpg,Workshop,0.8421,"[87, 880]","[196, 880]","[196, 916]","[87, 916]"
0081.jpg,MMal=,0.4412,"[215, 903]","[265, 903]","[265, 923]","[215, 923]"
0081.jpg,und Spray-Workshop,0.6816,"[272, 897]","[494, 897]","[494, 926]","[272, 926]"
0081.jpg,Pizza,0.4471,"[35, 934]","[95, 934]","[95, 962]","[35, 962]"
0081.jpg,Würstchen,0.8667,"[124, 936]","[238, 936]","[238, 962]","[124, 962]"
0081.jpg,"markgrafendamm 246,",0.7891,"[612, 957]","[869, 957]","[869, 995]","[612, 995]"
0081.jpg,10245 berlin,0.7488,"[876, 962]","[1030, 962]","[1030, 990]","[876, 990]"
0081.jpg,Bausteinstelle,0.8874,"[78, 980]","[226, 980]","[226, 1004]","[78, 1004]"
0081.jpg,@m s-bhf @stkreuz,0.7467,"[734, 990]","[946, 990]","[946, 1018]","[734, 1018]"
0081.jpg,Kinderwagenparkplatz,0.9347,"[33, 1021]","[268, 1021]","[268, 1051]","[33, 1051]"
0081.jpg,Wickelstation,0.8443,"[293, 1022]","[437, 1022]","[437, 1046]","[293, 1046]"
0081.jpg,;,0.5384,"[907, 413]","[1023, 413]","[1023, 505]","[907, 505]"
0081.jpg,Fr 21-04.23,0.7429,"[680, 800]","[944, 800]","[944, 848]","[680, 848]"
0081.jpg,Tanz,0.9998,"[172, 850]","[226, 850]","[226, 874]","[172, 874]"
0081.jpg,Kaffe,0.9999,"[282, 862]","[344, 862]","[344, 886]","[282, 886]"
0081.jpg,flabout blank,0.4008,"[710, 906]","[1016, 906]","[1016, 954]","[710, 954]"
0081.jpg,Kinderschminken,0.91,"[262, 948]","[436, 948]","[436, 972]","[262, 972]"
0081.jpg,"markgrafendamm 24c, 10245 berlin",0.8689,"[615, 960]","[1030, 960]","[1030, 993]","[615, 993]"
0081.jpg,"markgrafendamm 24c, 10245",0.6972,"[615, 960]","[958, 960]","[958, 993]","[615, 993]"
0081.jpg,berlin,1.0,"[964, 964]","[1030, 964]","[1030, 988]","[964, 988]"
0081.jpg,am,0.9999,"[735, 997]","[771, 997]","[771, 1017]","[735, 1017]"
0081.jpg,bhf ostkreuz,0.9789,"[800, 992]","[946, 992]","[946, 1018]","[800, 1018]"
0081.jpg,markgrafendamm,0.9998,"[615, 960]","[806, 960]","[806, 993]","[615, 993]"
0081.jpg,10245,0.9688,"[876, 962]","[958, 962]","[958, 990]","[876, 990]"
0081.jpg,The,0.4265,"[681, 423]","[857, 423]","[857, 507]","[681, 507]"
0081.jpg,pis,0.9029,"[791.247381286489, 530.1027409351568]","[965.3506087426987, 514.1936917665121]","[969.752618713511, 644.8972590648432]","[795.6493912573013, 660.8063082334879]"
0081.jpg,5-,0.5527,"[781, 999]","[803, 999]","[803, 1015]","[781, 1015]"
0081.jpg,WE L(,0.6167,"[619, 137]","[895, 137]","[895, 223]","[619, 223]"
0081.jpg,Kinc,0.7378,"[457.9264062639025, 590.1805157042443]","[680.3175383767699, 565.8723249234412]","[684.0735937360975, 670.8194842957557]","[462.6824616232301, 695.1276750765588]"
